id,company_name,address,city,state,phone,website,sector,summary,prospect_for,source,date_added,contacted,status
513,Lagos Realtors,"No. 16 Marina Street, Ibadan",Ibadan,Oyo State,+234-8715-105-0195,www.lagosrealtors.com.ng,Real Estate,"Lagos Realtors is a dynamic property company operating in Ibadan's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Ibadan locations.",EstateIQ,claude_generated,2026-04-26,0,new
514,Abuja Properties,"No. 17 Broad Street, Ibadan",Ibadan,Oyo State,+234-8816-112-0208,www.abujaproperties.com.ng,Real Estate,"Abuja Properties is a dynamic property company operating in Ibadan's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Ibadan locations.",EstateIQ,claude_generated,2026-04-26,0,new
515,Capital Homes,"No. 18 Victoria Island, Ibadan",Ibadan,Oyo State,+234-8917-119-0221,www.capitalhomes.com.ng,Real Estate,"Capital Homes is a dynamic property company operating in Ibadan's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Ibadan locations.",EstateIQ,claude_generated,2026-04-26,0,new
516,Prime Realty,"No. 19 Ikoyi Road, Ibadan",Ibadan,Oyo State,+234-8118-126-0234,www.primerealty.com.ng,Real Estate,"Prime Realty is a dynamic property company operating in Ibadan's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Ibadan locations.",EstateIQ,claude_generated,2026-04-26,0,new
517,Royal Real Estate,"No. 20 Lekki Phase 1, Ibadan",Ibadan,Oyo State,+234-8219-133-0247,www.royalrealestate.com.ng,Real Estate,"Royal Real Estate is a dynamic property company operating in Ibadan's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Ibadan locations.",EstateIQ,claude_generated,2026-04-26,0,new
518,Golden Development,"No. 21 Wuse Zone 5, Ibadan",Ibadan,Oyo State,+234-8320-140-0260,www.goldendevelopment.com.ng,Real Estate,"Golden Development is a dynamic property company operating in Ibadan's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Ibadan locations.",EstateIQ,claude_generated,2026-04-26,0,new
519,Elite Housing,"No. 22 Maitama District, Ibadan",Ibadan,Oyo State,+234-8421-147-0273,www.elitehousing.com.ng,Real Estate,"Elite Housing is a dynamic property company operating in Ibadan's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Ibadan locations.",EstateIQ,claude_generated,2026-04-26,0,new
520,Premium Estates,"No. 23 Garki Area 2, Ibadan",Ibadan,Oyo State,+234-8522-154-0286,www.premiumestates.com.ng,Real Estate,"Premium Estates is a dynamic property company operating in Ibadan's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Ibadan locations.",EstateIQ,claude_generated,2026-04-26,0,new
521,Heritage Realtors,"No. 24 Asokoro, Ibadan",Ibadan,Oyo State,+234-8623-161-0299,www.heritagerealtors.com.ng,Real Estate,"Heritage Realtors is a dynamic property company operating in Ibadan's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Ibadan locations.",EstateIQ,claude_generated,2026-04-26,0,new
522,Crown Properties,"No. 25 GRA Phase 2, Ibadan",Ibadan,Oyo State,+234-8724-168-0312,www.crownproperties.com.ng,Real Estate,"Crown Properties is a dynamic property company operating in Ibadan's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Ibadan locations.",EstateIQ,claude_generated,2026-04-26,0,new
523,Victory Homes,"No. 26 Trans Amadi, Ibadan",Ibadan,Oyo State,+234-8825-175-0325,www.victoryhomes.com.ng,Real Estate,"Victory Homes is a dynamic property company operating in Ibadan's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Ibadan locations.",EstateIQ,claude_generated,2026-04-26,0,new
524,Prestige Realty,"No. 27 Rumuola Road, Ibadan",Ibadan,Oyo State,+234-8926-182-0338,www.prestigerealty.com.ng,Real Estate,"Prestige Realty is a dynamic property company operating in Ibadan's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Ibadan locations.",EstateIQ,claude_generated,2026-04-26,0,new
525,Sterling Real Estate,"No. 28 Kano Road, Ibadan",Ibadan,Oyo State,+234-8127-189-0351,www.sterlingrealestate.com.ng,Real Estate,"Sterling Real Estate is a dynamic property company operating in Ibadan's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Ibadan locations.",EstateIQ,claude_generated,2026-04-26,0,new
526,Diamond Development,"No. 29 Zaria Avenue, Ibadan",Ibadan,Oyo State,+234-8228-196-0364,www.diamonddevelopment.com.ng,Real Estate,"Diamond Development is a dynamic property company operating in Ibadan's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Ibadan locations.",EstateIQ,claude_generated,2026-04-26,0,new
527,Pearl Housing,"No. 30 Sabon Gari, Ibadan",Ibadan,Oyo State,+234-8329-203-0377,www.pearlhousing.com.ng,Real Estate,"Pearl Housing is a dynamic property company operating in Ibadan's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Ibadan locations.",EstateIQ,claude_generated,2026-04-26,0,new
528,Adeyemi & Associates,"No. 1 Marina Street, Enugu",Enugu,Enugu State,+234-8100-000-0000,www.adeyemiandassociates.com.ng,Law Firm,"Adeyemi & Associates is a professional legal services firm based in Enugu, Nigeria. The firm specialises in corporate law, litigation, and regulatory compliance for businesses and individuals. With experienced legal practitioners, they provide comprehensive legal solutions across multiple practice areas.",LexAI,claude_generated,2026-04-26,0,new
529,Okonkwo Legal Chambers,"No. 2 Broad Street, Enugu",Enugu,Enugu State,+234-8201-007-0013,www.okonkwolegalchambers.com.ng,Law Firm,"Okonkwo Legal Chambers is a professional legal services firm based in Enugu, Nigeria. The firm specialises in corporate law, litigation, and regulatory compliance for businesses and individuals. With experienced legal practitioners, they provide comprehensive legal solutions across multiple practice areas.",LexAI,claude_generated,2026-04-26,0,new
530,Ibrahim & Co,"No. 3 Victoria Island, Enugu",Enugu,Enugu State,+234-8302-014-0026,www.ibrahimandco.com.ng,Law Firm,"Ibrahim & Co is a professional legal services firm based in Enugu, Nigeria. The firm specialises in corporate law, litigation, and regulatory compliance for businesses and individuals. With experienced legal practitioners, they provide comprehensive legal solutions across multiple practice areas.",LexAI,claude_generated,2026-04-26,0,new
531,Bello Law Firm,"No. 4 Ikoyi Road, Enugu",Enugu,Enugu State,+234-8403-021-0039,www.bellolawfirm.com.ng,Law Firm,"Bello Law Firm is a professional legal services firm based in Enugu, Nigeria. The firm specialises in corporate law, litigation, and regulatory compliance for businesses and individuals. With experienced legal practitioners, they provide comprehensive legal solutions across multiple practice areas.",LexAI,claude_generated,2026-04-26,0,new
532,Emeka Solicitors,"No. 5 Lekki Phase 1, Enugu",Enugu,Enugu State,+234-8504-028-0052,www.emekasolicitors.com.ng,Law Firm,"Emeka Solicitors is a professional legal services firm based in Enugu, Nigeria. The firm specialises in corporate law, litigation, and regulatory compliance for businesses and individuals. With experienced legal practitioners, they provide comprehensive legal solutions across multiple practice areas.",LexAI,claude_generated,2026-04-26,0,new
